OrganizationId	Status	Name	Address	City	State	Zip	Country	Phone	Fax	Email	OrgUrl	FacebookUrl	OrgType	OrgSpecies	ServeAreas	AdoptionProcess	MeetPets	Services	AllowCommonApp	MessageOrg
7126	Available	Concho Valley PAWS	4001 Sunset Dr. 1072	San Angelo	TX	76904	United States	(325) 656-7387		info@conchovalleypaws.org	http://conchovalleypaws.org	https://www.facebook.com/CVPAWS	Rescue	Dogs & cats	San Angelo, TX. Tom Green County. Concho Valley	WHAT WE LOOK FOR IN A HOME. .  Adopters must be 18 years old with valid photo ID..  All adults in the household must agree on the adoption..  ALL pets are spayed or neutered and current on vaccinations unless there is a medical reason prohibiting it..  Renters must obtain permission from their landlord to bring the animal home..  Adopters must not have a history of animal ordinance violations, irresponsible pet ownership, animal cruelty or surrendering animals to a kill shelter..  Dogs will not be adopted exclusively as guard dogs, watch dogs or outside only pets..  Adopters must meet any applicable special needs requirements for the animal and be financially able to provide for the animal..  Cats adopted through PAWS must be indoor pets..  Adopters must provide veterinarian reference if they presently have pets in the home or if they have had pets in the home within the last two years..  Military families must be permanent party to Goodfellow AFB and have good family support and a plan for the pet should deployment or relocation occur. Military families may not be eligible to adopt dogs in which breed specific legislation bans may exists in certain states.. . THE APPLICATION PROCESS. . We process applications in the order in which they are received. We make every effort to make the adoption process a smooth and enjoyable experience. We try to process the applications through within 24-48 hours.. . Please provide us with the best possible number to reach your references. To expedite the veterinary reference, you may prefer to bring copies of your current pet s veterinary records including spay or neuter verification and vaccination history.	We are located inside Sunset Mall at 4001 Sunset Dr. in San Angelo, TX.. Our hours are Tuesday   Saturday, 11am   6pm.. We are closed Sunday and Monday.	Adoptions, spay/neuter, education	No	Yes

7129	Available	DC PAWS Rescue		Washington	DC	20026	United States			info@dcpawsrescue.org	http://www.dcpawsrescue.org	https://www.facebook.com/DCPAWSRescue?fref=ts	Rescue	dogs and cats	We mainly serve the Washington DC Metro Area.	We have a 4 part process:. 1. fill out an application. 2. Interview. 3. vet/landlord check - if applicable. 4. home visit. Dogs are all $350 and Cats are $150 and Kittens are $100. We have an adoption contract as well for all adopters.	We have events in the metro DC area where people can meet dogs and cats that are in the area. Approved adopters can also meet dogs and cats at foster homes.	adoptions 	No	Yes

7132	Available	Paws of Love Animal Rescue	P	Dallas	TX	75201	United States			pawsofloveanimalrescue@yahoo.com	http://www.pawsofloverescue.com	https://www.facebook.com/polardfw	Rescue	Dogs	DFW metroplex	$200 adoption fee over 6 months, $225 for under 6 months, adoption contract, homevisit	All dogs are in foster homes, so a simple appointment will allow potential adopters to view our animals. 	Adoptions	No	Yes

7133	Available	Pet Haven Inc. of MN	P.O. Box 19105	Minneapolis	MN	55419	United States			director@pethavenmn.org	http://www.PetHavenMN.org	https://www.facebook.com/PetHavenMN?pnref=lhc	Rescue	Cats and dogs	We serve communities located within 60 miles from the Twin Cities in Minnesota	We are a foster-based rescue group.  Fees vary depending on the animal, but range from $120-$320.  We have a 10 day hold on each of our animals in order to monitor their behavior and provide a complete vetting.  All animals are spayed or neutered prior to adoption.  A home visit is required for all potential adopters and a contract is signed prior to adoption.	People can find our available animals on our website, Petfinder, and at adoption events each month.	Adoptions, spay/neuter, outreach	No	Yes

7135	Available	ROAR, Inc	5405 Storer Ave	cleveland	Oh	44102	United States	(216) 785-9635		contact@roar-inc.org	http://www.roar-inc.org	https://www.facebook.com/pages/Rehoming-Our-Animal-Refugees/603240023078114	Shelter	dogs	Cleveland and surrounding areas.  We will work with other states and we will also adopt out of state.	We have an application, all dogs are altered and vetted prior to being made available for adoption.	Our pets can be visited on site, primarily by appointment but we do welcome walk ins.  Our hours vary.	Pet adoptions, training, grooming	No	Yes

7137	Available	Allie's Haven Animal Rescue	PO Box 151731	Fort Worth	TX	76108	United States	(817) 752-4101		info@allieshaven.org	http://www.allieshaven.org	http://www.facebook.com/Allieshaven	Rescue	dogs	Dallas/Fort Worth and surrounding areas	online application, screen app, check references, phone interview and foster does home visit then final approval.	Our public Meet and Greets at specific advertised locations.. . When an applicant is approved they can schedule a meeting with the dogs they are  interested in.	Adoptions	No	Yes

7138	Available	Kansas City Pet Project	4400 Raytown Road	Kansas City	MO	64129	United States	(816) 513-9822		contactkcpp@kcmo.org	http://www.kcpetproject.org	http://www.facebook.com/kcpetproject	Shelter	Dogs, Cats, Livestock, Small Mammals 	We serve all of Kansas City, MO and serve Jackson, Clay, Platte, Cass counties	KC Pet Project cares for over 10,500 pets a year, so we rely heavily on adoptions to support our lifesaving mission. All three KC Pet Project locations are open 7 days a week for adoptions. If a pet comes to the shelter as a stray, we hold them for a 5-day period to give an owner a chance to reclaim them. Once that period is up, they are put up for adoption or eligible for foster or rescue. We work very hard to return pets back with their owners that come to us as strays and have a great rescue network all over the country to transfer pets from our program to their programs. We have an open adoption policy and allow same-day adoptions. Dog adoptions range from $50-$300 and cat adoptions range from $25-$50. We offer adoption specials on a regular basis. 	KC Pet Project has three locations to adopt from in the metro area and we're open 7 days a week. Visit our website to view locations, hours, and adoptable pets. 	Adoptions, Stray & Impound Services, Lost Pet Reunions, Licensing, Microchipping	No	Yes

7139	Available	Saving Whiskers and Tails	PO Box 44	Pryor	Ok	74362	United States	(918) 605-6516		swatbox44@gmail.com	http://	http://facebook.com/pryorpets	Rescue	mostly dogs, occasionally cats but we have had pigs, goats, rabbits, a ferret...we don't discriminate :) 	Pryor, Chouteau, Salina, Adair, all of Mayes County and sometimes outside the County if it's an emergency and the pets life is in danger.	We require the family meets the pets for local adoptions and introduces the pet to their family and other family pets.  There is an adoption application. We check references, including vet references.  The adoption fee is only our vetting fee and any transportation costs that may be incurred.	All of our pets are in foster care (we don't have a facility).  We are available by appointment most of the time to introduce our pets to prospective families.	Adoption, spay/neuter, UTD shots, assistance with rehoming if the family is willing to vet the pet.	No	Yes

7140	Available	Heartland German Shepherd Rescue	Po Box 652	Gretna	NE	68028	United States			heartlandgsrescue@gmail.com	http://www.heartlandgsrescue.org	https://www.facebook.com/heartlandgsrescue	Rescue	Dogs, ocasionally cats	Omaha, NE. Lincoln, NE. Council Bluffs, IA. And surrounding areas.	Application process includes 3 unrelated personal references, a vet check, and a home visit. Applicants are matched up to a dog that matches their living situation and skill level. Adoption contract is signed after successful meet and greet. Adoption fees range from $250-450 depending on the dog's age.	At scheduled meet and greets (foster home or events). We attend local events every month with our adoptable dogs in Omaha &/or Lincoln, NE.	Adoptions	No	Yes

7141	Available	City of Catoosa Animal Control	421 S. Cherokee	Catoosa	OK	74015	United States	(918) 266-0344		animalcontrol@cityofcatoosa.org	http://	http://	Shelter	Dogs and Cats	City of Catoosa, Oklahoma	Adoption Application must be completed.. . $25 - Adoption Fee. $50 - Refundable spay/neuter deposit (if applicable). $5 - City Tag fee (if applicable)	Monday, Wednesday & Friday 10:00 am - 4:30 pm. Tuesday & Thrursday 10:00 am - 7:00pm	Adoptions and Lost/Found	No	Yes

7145	Available	Denison Animal Welfare Group	3307 S Eisenhower Pkwy	Denison	Tx	75021	United States	(903) 361-4211		denisonanimals@gmail.com	http://www.denisonanimalwelfaregroup.org	https://www.facebook.com/friendsofdenisonanimals?fref=ts	Rescue	dogs, cats	Denison, Tx. Grayson County, Tx. Collin County, Tx. Cooke County, Tx. Bryan County, Ok	open adoption, dogs $75.00 includes spay/neuter, rabies. cats $65.00 includes spay/neuter, rabies	Weekly mobile adoption trailer sites; City of Denison Pound; DAWG does not have a facility.  DAWG volunteers work to find homes for animals located in the City of Denison Pound.	adoptions, access to low-cost spay/neuter, access to low-cost vaccinations	No	Yes

7146	Available	Cats Cradle Shelter Inc.	9 - Ninth Street South	Fargo	ND	58103	United States	(701) 356-7877			http://catscradleshelter.org/	https://www.facebook.com/CatsCradleShelter	Shelter	cats	Fargo, ND. West Fargo, ND. Cass County, ND. Moorhead, MN. Surrounding region of the Fargo/Moorhead (border cities)area	http://catscradleshelter.org/CCS/how-to-adopt/. . An interview with the executive director is done prior to adoption.  Not everyone is approved to adopt.  Those that are approved have the cat for a 3 week trial period, where they can return cat and get a refund.  Beyond that, we always want our cats back if the adoptive household can no longer care for it, but after 3 weeks, the adoption fee is not refunded.. An adoption contract is completed prior to final adoption.. Adoption fees are $118 including tax.	Adoption OPEN HOUSE Hours:.  Tuesdays 4pm - 7pm.  Saturdays noon - 5pm.  Tours available upon request by appointment. 	adoptions	No	Yes

7147	Available	WNY Pet Rescue Inc 	2880 Sheridan Drive 	Tonawanda 	NY	14150	United States	(716) 833-9060		wnypetrescueinc@google.com	http://	https://www.facebook.com/WNYPetRescue?ref=notif&notif_t=page_new_likes	Rescue	mainly cats, but a limited amount of dogs	Tonawanda NY in Erie County	Cats range in adoption fee depending on age.  Cats over a year are between $40-50.  Kittens are $120 Kittens over 6 months are $75.  Special needs cats are adoption fee waived.  New owners sign a contract stating that pet will be kept indoors, they will not declaw, and that if the adoption does not work out that it comes back to WNY Pet Rescue Inc.	They can visit adoptable cats inside the Brighton Eggert Animal Clinic M-F 8 am - 8pm and Sat 10-4.  They will also be able to see them on our facebook page.  Adoptable dogs will be in foster care.  We are hoping to set up a petfinder page soon. They can also see our cats on the Brighton Eggert Animal Clinic's facebook page.	citical and preventaive veterinary care, adoptions	No	Yes
