OrganizationId,Status,Name,Address,City,State,Zip,Country,Phone,Fax,Email,OrgUrl,FacebookUrl,OrgType,OrgSpecies,ServeAreas,AdoptionProcess,MeetPets,Services,AllowC/Users/jessicamalloy/Documents/workspace/PawMatch/data-in/organizations.csvommonApp,MessageOrg
2673,Available,"Partners for Pets","4011 Maintenance Drive",Marianna,FL,32448,"United States","(850) 482-4570",,petmanager.oquinn621@gmail.com,http://partnersforpets.petfinder.com,,Shelter,"dogs, cats","marianna,fl, jackson,washington,holmes","Contracts - 65.00/dogs.             50.00/spay/neuter deposit.             55.00/cats.             50.00/spay/neuter deposit  ","partners for pets. 4011 maintenance drive. marianna, fl. 32448. . . ","adoptions, microchips",No,"Yes"
2674,Available,"Sparky and the Gang",,"Long Beach",CA,90804,"United States",,,sparkyandthegang@yahoo.com,http://westcoastanimalrescue.org,https://www.facebook.com/pages/Sparky-and-the-Gang-Animal-Rescue,Rescue,dogs,"Long Beach, CA; Huntington Beach, CA; Fountain Valley, CA; Costa Mesa, CA; Newport Beach, CA; Corona Del Mar, CA; Seal Beach, CA; Torrance, CA; Lakewood, CA; Signal Hill, CA; San Pedro, CA; Rancho Palos Verdes, CA; Redondo Beach, CA; Los Alamitos, CA; Cerritos, CA; Cypress, CA; Los Angeles, CA; Marina Del Rey, CA; Santa Monica, CA","Application is completed; Interview is conducted to assure dog is placed appropriately; Adoption Fee collected.","Saturdays 1pm - 4pm: PetSmart (12341 Seal Beach Blvd, Seal Beach, CA 90740). Sundays 12pm - 3pm: Petco (6500 Pacific Coast Hwy, Long Beach, CA 90803). 7 Days a Week by Appointment Only: Email sparkyandthegand@yahoo.com to schedule an appointment at our facility to meet our adoptable pets. ",Adoptions,No,"Yes"
2681,Available,"Foremans Animal Rescue Sanctuary",,"Valley View",TX,76272,"United States",,,the2foremans@hotmail.com,http://farsadoptions.org,,Rescue,Dogs,"Cooke & North Denton Counties","Require new owner to spay or neuter dog if not already done. Payment accepted by Paypal or cash on delivery only.",,"Adoptions & rescue",No,"Yes"
2683,Available,"Austin Siamese Rescue, Inc.","P. O. Box 13474",Austin,TX,78711-3474,"United States","(512) 354-7875",,loveasiamese@yahoo.com,Http://www.austinsiameserescue.org,Http://www.facebook.com/austinsiameserescue,Rescue,cats,"Central Texas cities and counties ",,Appointments,"Adoptions, rescue",No,"Yes"
2684,Available,"Brunswick County Animal Services","429 Green Swamp Road",Supply,NC,28462,"United States","(910) 754-8204",,animalservices@brunswicksheriff.com,http://animalservices.brunsco.net,,Shelter,"Please contact shelter for details.","Please contact shelter for details.","Please contact shelter for details.",,"Please contact shelter for details.",No,"Yes"
2686,Available,"Frontier Animal Society of Vermont","4473 Barton-Orlenas Rd",Orleans,VT,5860,"United States","(802) 754-2228",,animals@fasv.comcastbiz.net,http://www.frontieranimalsociety.com,,Shelter,"dogs and cats","The Frontier Animal Society of Vermont, Inc. is . dedicated to improving the welfare of the animals of . Orleans and Essex counties by sheltering and caring . for lost and unwanted animals, spaying and neutering, . placing animals in humane environments, and . implementing programs to provide services for the . promotion of responsible pet ownership. ","Potential adopters should visit the animals and fill out our. pre-adoption information sheet. Then, if there is a pet that you. would like as a member of your family, we recommend that . you take 48 hours to give us a chance to go over your . information, making sure that your chosen pet is a good . match for you, and to give yourself a chance to seriously . consider the adoption. We hope that adoptions will be . permanent and families must remember that this often means . a 12-14 year commitment to the care and loving of your . chosen pet.. ","We are located in Orleans, Vermont at 4473 Barton-Orleans Rd. . . Take exit 26 off of Interstate 91. Turn left toward Orleans and then right at the flashing yellow light, onto the Barton/Orleans Road. We are the 1st building on the right. . . Adoption hours are on Tuesday and Thursday from 2 - 6, Saturday and Sunday from 12 - 3. If you are unable to come in during our adoption hours, please leave your name, phone number and any other information on our voice mail (802-754-2228) and your call will be returned within 24 hours.. . ","adoptions, spay/neuter clinic",No,"Yes"
2688,Available,"Starpaws Rescue","333 W. Washington Blvd  P.O309","Marina Del Rey",CA,90292,"United States","(424) 229-1614",,starpawsrescue@gmail.com,http://Starpawsrescue.org,,Rescue,Dogs,"All of California","Application, Home Check, $250 fee, Contract","On Sundays in the Palisades at Swathmore and Sunset","Adoptions....all our dogs are fixed",No,"Yes"
2690,Available,"Shar-Pei Rescue of  Virginia","PO Box 968","Barnegat Light",NJ,8006,"United States",,,info@sharpeirescueofva.org,http://www.sharpeirescueofva.org,,Rescue,dogs,,,,,No,"Yes"
2694,Available,"Take Me Home Pet Rescue, Inc.","561 West Campbell Rd. Suite 303",Richardson,TX,75080,"United States","(214) 699-7864",,info@tmhpr.com,https://tmhpr.com,https://www.facebook.com/takemehomepetrescue,Rescue,"cats and dogs","Richardson, TX and surrounding communities","We first require an adoption application on our website, from there we perform a vet check and home visit. We require an adoption contract and our list of requirements to adopt can be find on our website: https://tmhpr.com/adopt/","We have an adoption event every Saturday, we call it our Meet 'N' Greet. Typically this event is held from 10am to 2pm at our adoption center. We also hold off-site and additional events.",Adoptions,No,"Yes"
2701,Available,"Pound Puppies N Kittens, Inc.",,"Social Circle",GA,30025,"United States","(770) 464-3393",,info@ppnk.org,http://www.ppnk.org,,Rescue,"dogs and cats","Walton County and surrounding area","application, review, adoption fee and contract. requirements vary depending on dog","depends on who is fostering the dog or cat","adoptions, spay/neuter",No,"Yes"
2705,Available,"High Plateau Humane Society","P.O. Box 1383",Alturas,CA,96101,"United States","(530) 233-9277",,highplateauhumanesociety@gmail.com,http://www.highplateauhumanesociety.org,https://www.facebook.com/highplateau,Shelter,"cats, dogs, horses, and llamas","We accomidate Alturas, Likely, Tulelake, Davis Creek, Canby, Cedarville, Lakecity, and fortbidwell.  We accomidate all of Modoc County in northeast California","When someone releases an animal to HPHS, we require a signed release form. we then have the animal vaccinated and fixed before offering it for adoption.  We charge $100 to adopt a dog, and $50 to adopt a cat, which helps to cover the cost of spay or neuter. If we cannot find a home locally, we transfer the animal to a larger city with a low-kill policy so it can be adopted in an urban area. We also adopt out cats through Petco in Klamath Falls @ $60/kitty.  By signing our adoption agreement, each adoptive parent agrees not to declaw.","People can visit our Second Hand Thrift Store to see the adoptable cats Tuesday through Saturday.  Because dogs are fostered by HPHS volunteers, they are seen by appointment.","adoptions, spay/neuter, community education",No,"Yes"
2707,Available,"St. Clair County Animal Adoption Center","1250 South 11th Street ",Belleville,IL,62226,"United States","(618) 235-0585",,petadoption@co.st-clari.il.us,http://www.co.st-clair.il.us,,Shelter,"Please contact shelter for details.","Please contact shelter for details.","Please contact shelter for details.",,"Please contact shelter for details.",No,"Yes"
2712,Available,"Southern Comfort Animal Rescue","1484 N. Hwy 19",Glenwood,GA,30428,"United States","(912) 423-0145",,socorescue8@gmail.com,,http://www.facebook.com/profile.php?id=100000508872591,Rescue,"dog, cats ","Wheeler Co., Ga and surrounding counties","we have an adoption questionnaire as well as a contract. The only fees we charge are those we are charged for the animal (vet fees)","We are currently by appointment only. Contact the rescue for more details.","adoptions, rescue, ",No,"Yes"
2713,Available,"Forever Home Beagle Rescue",,Pittsburgh,PA,15226,"United States",,,BeagleHQ@msn.com,http://www.petfinder.com/shelters/PA637.html,,Rescue,Dogs,"Western Pennsylvania, Eastern Ohio, parts of West Virginia, Maryland and others by arrangement","All adoptions are contigent upon a home visit, adoption contract and an adoption donation of $100-$150.","We do not have a shelter facility, all of our dogs are kept in foster homes where they are socialized and trained, so when an adopter is ready to meet a dog, we will happily bring them to their home. So find your new best friend and furry family member while you save yourself time, gas and a trip - make arrangments to meet one or more of our wonderful dogs today!","Adoptions, surrenders",No,"Yes"
2714,Available,"Barks of Love Animal Rescue and Placement Services","PO BOX 4156",Fullerton,CA,92834,"United States",,,adopt@barksoflove.org,http://www.barksoflove.org,,Rescue,dogs,"Orange County, LA County, Riverside County (All of Southern California)","The first step in adoption is to complete an adoption application. Once you have completed an application, we will contact you to talk about a specific dog  about whom you? ve expressed interest. . . After you? ve been approved, we arrange for you to meet the dog, either at an adoption event or in a one-on-one introduction. Often, you can go home with your new companion the same day, though for some dogs? mall puppies and special-needs animals? we will schedule a home visit before finalizing the adoption. Or, you may FOSTER an animal with the intent to adopt to ensure a good fit for both of you.. We ask for donations to help us cover spay/neutering, shots, medical treatment, food, and supplies.. .  . . What if the adoption doesn't work out?.      We have a lifetime return policy on our dogs, however, we have the application process to help prevent such an issue, so it's very important that you are honest when answering the questions.  Not all dogs are compatible in all situations, so it's imperative that you are forthright in the application process so we can help find the right match.  However, be sure you are ready to make a full commitment to adopting a dog, whether a puppy or an adult.  A dog is not a novelty or a toy, so the prospect of adopting should be well-thought-out & the commitment should be taken seriously.. .  . .  . ADOPTION TERMS AND CONDITIONS. .     * We often have many applications for a certain animal.  Please be advised that we will not be letting each person who submits an application know how many others are interested, just keep in mind that there may be others interested so it is best to schedule your meet and greet as soon as possible.  Sometimes people who submit applications do not follow through or are not approved so we want all applications to be reviewed in order to make sure that we put all our effort into choosing the best home for our rescues.  This is why we do not stop accepting applications just because one person is interested in the dog.. . .     * Just because your adoption application is approved, does not mean you have been approved to adopt the dog.  The purpose of the meet and greet which is scheduled once the application is approved is a chance for YOU to see if the dog would make a good fit and for US to decide if we feel the dog would make a good fit for your family.  Any representative at Barks of Love Animal Rescue and Placement Services has the right to decide to what family we adopt our dogs into.  It is not first come first serve, it is best family best serve.. . .     * Additionally, if you are approved for adoption after the meet and greet, we can offer many different ways for you to take the pet including placing an adoption hold, fostering to adopt, or adopt via spay/neuter contract (meaning you are agreeing to take the dog unaltered into your home under the condition that one of our representatives will be taking the dog to get fixed between the prescribed time period).. . .     * Adoption holds are not offered until we meet you in person.. . .     * So please when you are filling out an application don't rush to the store to buy dog supplies or tell your children about your new adopted dog because there is always a possibility that someone else may adopt before you or that you may not be considered the best fit for the particular dog after the meet and greet and/or homecheck.. . .     * All dogs are microchipped to us and you will be added as the alternative contact.  Our dogs are rescued by us for life.. . .     * Also, any foster family working with Barks of Love Animal Rescue and Placement Services has priority in whatever dog they are fostering; that is if I let them know that someone is interested and approved to meet the dog, if the foster wishes to adopt they will be our first choice.. . .     * These terms and conditions are set forth to not only protect our rescue and our dogs in ensuring that they go to the best home possible but also to protect your emotions and well-being.  We know that the possibility of adopting a dog is very exciting but it is important to follow the process and understand that the dog is not considered yours for adoption until an adoption contract has been signed. ","By making appointments after and application has been approved or at public adoption events.","adoptions, volunteer, fostering, fundraising, help with rehoming, rescuing from shelters, legal help",No,"Yes"
